id_transaccion,fecha,cliente_id,tipo_transaccion,monto,categoria,ciudad,canal,hora,estado,monto_absoluto,año,mes,dia_semana,trimestre,rango_monto,hora_num,sospechosa
TRX005775,2024-02-07,CLI3683,Depósito,725110.17,Transporte,Cali,Cajero,19:10,Exitosa,725110.17,2024,2,2,Q1,Grande,19,False
TRX004111,2023-03-26,CLI2262,Retiro,-1454785.97,Salud,Bogotá,Web,14:03,Exitosa,1454785.97,2023,3,6,Q1,Grande,14,False
TRX003694,2023-08-09,CLI1131,Retiro,-3596138.8,Transporte,Bogotá,Web,23:15,Exitosa,3596138.8,2023,8,2,Q3,Muy Grande,23,True
TRX003384,2024-03-27,CLI3279,Retiro,-467079.96,Salud,Cali,App Móvil,08:14,Fallida,467079.96,2024,3,2,Q1,Mediano,8,False
TRX006281,2024-04-18,CLI3508,Retiro,-824294.82,Alimentación,Medellín,Web,08:35,Exitosa,824294.82,2024,4,3,Q2,Grande,8,False
TRX004339,2023-04-22,CLI3046,Pago De Servicio,-3961849.66,Alimentación,Barranquilla,App Móvil,13:6,Pendiente,3961849.66,2023,4,5,Q2,Muy Grande,13,True
TRX001804,2023-10-02,CLI3061,Transferencia,1969106.36,Servicios,Cartagena,Sucursal,06:48,Pendiente,1969106.36,2023,10,0,Q4,Grande,6,False
TRX007741,2023-08-29,CLI1714,Retiro,-1945440.33,Educacion,Cali,Sucursal,12:08,Pendiente,1945440.33,2023,8,1,Q3,Grande,12,False
TRX001887,2023-10-31,CLI1003,Retiro,-152520.57,Educacion,Medellín,App Móvil,05:40,Exitosa,152520.57,2023,10,1,Q4,Mediano,5,False
TRX006469,2023-06-23,CLI2492,Deposito,1022895.22,Transporte,Bogotá,Cajero,17:40,Fallida,1022895.22,2023,6,4,Q2,Grande,17,False
TRX003667,2023-12-21,CLI2525,Pago De Servicio,-280530.69,Sin Categoría,Barranquilla,App Móvil,03:41,Exitosa,280530.69,2023,12,3,Q4,Mediano,3,False
TRX002880,2023-06-26,CLI2616,Transferencia,3943829.02,Alimentación,Cali,Web,23:40,Exitosa,3943829.02,2023,6,0,Q2,Muy Grande,23,True
TRX006859,2024-08-31,CLI2316,Compra,-468081.9,Otros,Barranquilla,Web,20:14,Exitosa,468081.9,2024,8,5,Q3,Mediano,20,False
TRX002211,2024-06-25,CLI1589,Transferencia,3706965.95,Salario,Bogotá,Sucursal,00:32,Pendiente,3706965.95,2024,6,1,Q2,Muy Grande,0,True
TRX001340,2024-03-03,CLI4968,Retiro,-2329497.65,Educacion,Medellín,Web,07:44,Pendiente,2329497.65,2024,3,6,Q1,Muy Grande,7,False
TRX005310,2024-10-30,CLI1188,Retiro,-2549067.1,Transporte,Cartagena,Sucursal,13:58,Exitosa,2549067.1,2024,10,2,Q4,Muy Grande,13,False
TRX002779,2023-11-23,CLI1273,Pago De Servicio,-1579454.08,Educación,Cali,Web,04:21,Fallida,1579454.08,2023,11,3,Q4,Grande,4,True
TRX005049,2023-01-25,CLI1039,Compra,-1859346.55,Transporte,Bogotá,Sucursal,12:49,Exitosa,1859346.55,2023,1,2,Q1,Grande,12,False
TRX003460,2023-07-21,CLI4741,Transferencia,631292.2,Salud,Cali,Web,00:11,Fallida,631292.2,2023,7,4,Q3,Grande,0,False
TRX005442,2024-10-11,CLI3624,Compra,-592119.04,Educacion,Barranquilla,Cajero,09:32,Exitosa,592119.04,2024,10,4,Q4,Grande,9,False
TRX001466,2023-03-02,CLI3350,Pago De Servicio,-1674046.0,Alimentacion,Medellín,Cajero,01:18,Exitosa,1674046.0,2023,3,3,Q1,Grande,1,True
TRX007046,2024-09-02,CLI3860,Transferencia,4570616.68,Transporte,Medellín,Cajero,08:34,Pendiente,4570616.68,2024,9,0,Q3,Muy Grande,8,True
TRX002587,2023-03-03,CLI4684,Retiro,-1097946.67,Transporte,Cali,Web,20:30,Exitosa,1097946.67,2023,3,4,Q1,Grande,20,False
TRX004801,2023-06-25,CLI1825,Pago De Servicio,-1205047.68,Alimentación,Medellín,Cajero,21:35,Exitosa,1205047.68,2023,6,6,Q2,Grande,21,False
TRX004845,2023-09-30,CLI1140,Retiro,-1198204.02,Salud,Cartagena,Cajero,01:47,Fallida,1198204.02,2023,9,5,Q3,Grande,1,True
TRX002292,2023-07-23,CLI2507,Retiro,-945161.0,Entretenimiento,Medellín,Cajero,04:47,Exitosa,945161.0,2023,7,6,Q3,Grande,4,False
TRX003078,2024-08-12,CLI1857,Retiro,-320533.13,Salud,Medellín,Cajero,05:25,Pendiente,320533.13,2024,8,0,Q3,Mediano,5,False
TRX001384,2023-01-18,CLI2080,Pago De Servicio,-3807398.86,Salud,Cartagena,Sucursal,10:32,Pendiente,3807398.86,2023,1,2,Q1,Muy Grande,10,True
TRX001415,2023-10-31,CLI2524,Pago De Servicio,-3330594.08,Sin Categoría,Cali,Sucursal,13:34,Fallida,3330594.08,2023,10,1,Q4,Muy Grande,13,True
TRX001200,2023-03-26,CLI1486,Retiro,-4927661.15,Salario,Bogotá,Cajero,01:02,Exitosa,4927661.15,2023,3,6,Q1,Muy Grande,1,True
TRX005004,2024-10-09,CLI3833,Transferencia,4731014.66,Otros,Barranquilla,Cajero,03:10,Exitosa,4731014.66,2024,10,2,Q4,Muy Grande,3,True
TRX002448,2023-08-30,CLI1950,Deposito,4223358.16,Transporte,Barranquilla,Sucursal,01:08,Pendiente,4223358.16,2023,8,2,Q3,Muy Grande,1,True
TRX003615,2024-09-29,CLI4263,Deposito,4348882.15,Salud,Barranquilla,Sucursal,10:04,Fallida,4348882.15,2024,9,6,Q3,Muy Grande,10,True
TRX005602,2024-05-08,CLI3171,Deposito,1594575.67,Educacion,Cartagena,Web,06:11,Exitosa,1594575.67,2024,5,2,Q2,Grande,6,False
TRX005463,2024-03-10,CLI2480,Transferencia,4450549.54,Alimentación,Cali,Cajero,11:18,Exitosa,4450549.54,2024,3,6,Q1,Muy Grande,11,True
TRX007554,2023-10-29,CLI3144,Compra,-395216.48,Educación,Barranquilla,Sucursal,14:29,Exitosa,395216.48,2023,10,6,Q4,Mediano,14,False
TRX005701,2023-09-01,CLI2096,Retiro,-3955662.36,Transporte,Cali,App Móvil,08:46,Fallida,3955662.36,2023,9,4,Q3,Muy Grande,8,True
TRX005633,2024-03-11,CLI1454,Retiro,-1291284.74,Transporte,Cartagena,App Móvil,04:20,Exitosa,1291284.74,2024,3,0,Q1,Grande,4,True
TRX007952,2023-06-15,CLI2232,Pago De Servicio,-508839.69,Servicios,Barranquilla,Sucursal,13:43,Exitosa,508839.69,2023,6,3,Q2,Grande,13,False
TRX003013,2024-07-30,CLI3972,Pago De Servicio,-626169.78,Transporte,Medellín,Web,12:42,Exitosa,626169.78,2024,7,1,Q3,Grande,12,False
TRX004039,2023-09-26,CLI1193,Pago De Servicio,-1878752.38,Alimentación,Cali,Cajero,23:22,Exitosa,1878752.38,2023,9,1,Q3,Grande,23,False
TRX000534,2024-01-06,CLI3794,Depósito,2240764.51,Educacion,Medellín,Cajero,02:21,Exitosa,2240764.51,2024,1,5,Q1,Muy Grande,2,True
TRX003750,2023-04-22,CLI1465,Transferencia,4488644.73,Transporte,Barranquilla,App Móvil,15:12,Pendiente,4488644.73,2023,4,5,Q2,Muy Grande,15,True
TRX002700,2024-08-31,CLI2505,Deposito,3615301.59,Transporte,Barranquilla,Sucursal,04:13,Exitosa,3615301.59,2024,8,5,Q3,Muy Grande,4,True
TRX002373,2024-04-02,CLI2316,Deposito,1384478.59,Otros,Cartagena,Sucursal,10:01,Exitosa,1384478.59,2024,4,1,Q2,Grande,10,False
TRX005877,2023-05-31,CLI3439,Pago De Servicio,-2311079.05,Salario,Cali,App Móvil,07:50,Exitosa,2311079.05,2023,5,2,Q2,Muy Grande,7,False
TRX004756,2024-04-04,CLI3456,Transferencia,1868544.54,Educacion,Medellín,Web,19:29,Pendiente,1868544.54,2024,4,3,Q2,Grande,19,False
TRX004374,2024-04-08,CLI3721,Compra,-1075507.16,Salud,Cartagena,Web,09:43,Pendiente,1075507.16,2024,4,0,Q2,Grande,9,False
TRX001881,2023-04-13,CLI3937,Depósito,4834291.81,Salario,Barranquilla,Cajero,13:15,Exitosa,4834291.81,2023,4,3,Q2,Muy Grande,13,True
TRX006001,2023-02-21,CLI3387,Transferencia,216534.05,Salud,Medellín,Cajero,08:08,Exitosa,216534.05,2023,2,1,Q1,Mediano,8,False
TRX001818,2024-04-23,CLI1278,Pago De Servicio,-1883340.0,Alimentación,Barranquilla,Sucursal,14:48,Pendiente,1883340.0,2024,4,1,Q2,Grande,14,False
TRX000713,2024-09-30,CLI4079,Pago De Servicio,-543525.26,Otros,Cartagena,Cajero,21:18,Fallida,543525.26,2024,9,0,Q3,Grande,21,False
TRX001742,2024-07-13,CLI4080,Retiro,-836408.31,Entretenimiento,Cartagena,Cajero,03:25,Exitosa,836408.31,2024,7,5,Q3,Grande,3,False
TRX007864,2024-01-17,CLI2139,Transferencia,788766.03,Alimentacion,Bogotá,Web,03:32,Fallida,788766.03,2024,1,2,Q1,Grande,3,False
TRX006860,2024-10-29,CLI1231,Depósito,4024056.42,Educación,Bogotá,Web,14:09,Exitosa,4024056.42,2024,10,1,Q4,Muy Grande,14,True
TRX000066,2024-10-27,CLI2628,Retiro,-1705012.93,Alimentacion,Barranquilla,App Móvil,20:45,Pendiente,1705012.93,2024,10,6,Q4,Grande,20,False
TRX001946,2024-01-18,CLI3105,Pago De Servicio,-542396.13,Educación,Cali,Cajero,11:13,Pendiente,542396.13,2024,1,3,Q1,Grande,11,False
TRX003699,2024-06-03,CLI2775,Retiro,-856398.89,Educacion,Bogotá,Web,16:23,Exitosa,856398.89,2024,6,0,Q2,Grande,16,False
TRX007579,2023-06-26,CLI1724,Compra,-770816.37,Alimentación,Cartagena,Cajero,20:56,Fallida,770816.37,2023,6,0,Q2,Grande,20,False
TRX003574,2023-02-14,CLI3042,Retiro,-1082958.52,Entretenimiento,Medellín,Sucursal,15:31,Exitosa,1082958.52,2023,2,1,Q1,Grande,15,False
TRX002940,2024-10-27,CLI2513,Pago De Servicio,-2303953.76,Alimentación,Cartagena,App Móvil,21:21,Exitosa,2303953.76,2024,10,6,Q4,Muy Grande,21,False
TRX002522,2023-07-22,CLI2450,Retiro,-265440.95,Educacion,Barranquilla,Cajero,18:53,Exitosa,265440.95,2023,7,5,Q3,Mediano,18,False
TRX001980,2023-05-22,CLI3869,Transferencia,723363.46,Salud,Cali,Sucursal,12:59,Pendiente,723363.46,2023,5,0,Q2,Grande,12,False
TRX000208,2023-09-23,CLI4368,Transferencia,1890753.68,Transporte,Cali,Cajero,00:21,Exitosa,1890753.68,2023,9,5,Q3,Grande,0,True
TRX005631,2024-04-05,CLI2700,Retiro,-4430800.26,Sin Categoría,Cali,Sucursal,17:08,Exitosa,4430800.26,2024,4,4,Q2,Muy Grande,17,True
TRX002307,2024-08-05,CLI4217,Pago De Servicio,-1581738.7,Salario,Medellín,Sucursal,09:51,Pendiente,1581738.7,2024,8,0,Q3,Grande,9,False
TRX005205,2023-07-08,CLI2772,Retiro,-1701118.57,Educación,Medellín,App Móvil,21:31,Exitosa,1701118.57,2023,7,5,Q3,Grande,21,False
TRX002488,2024-08-18,CLI4200,Compra,-1349930.93,Entretenimiento,Cartagena,Cajero,22:26,Exitosa,1349930.93,2024,8,6,Q3,Grande,22,False
TRX002942,2023-10-30,CLI2619,Transferencia,2468389.11,Otros,Cartagena,App Móvil,14:09,Exitosa,2468389.11,2023,10,0,Q4,Muy Grande,14,False
TRX004254,2023-09-29,CLI2222,Transferencia,2421760.91,Transporte,Medellín,App Móvil,10:14,Fallida,2421760.91,2023,9,4,Q3,Muy Grande,10,False
TRX006497,2023-03-20,CLI3608,Pago De Servicio,-1864728.82,Servicios,Cartagena,Web,17:29,Pendiente,1864728.82,2023,3,0,Q1,Grande,17,False
TRX000829,2024-08-24,CLI3139,Retiro,-1684292.94,Educacion,Cartagena,App Móvil,23:55,Exitosa,1684292.94,2024,8,5,Q3,Grande,23,False
TRX006096,2023-07-25,CLI1445,Compra,-1521514.5,Salud,Barranquilla,App Móvil,3:40,Pendiente,1521514.5,2023,7,1,Q3,Grande,3,True
TRX001088,2024-08-16,CLI3737,Compra,-795677.03,Entretenimiento,Medellín,Sucursal,14:15,Exitosa,795677.03,2024,8,4,Q3,Grande,14,False
TRX000223,2024-10-20,CLI1816,Pago De Servicio,-1283281.39,Educacion,Cartagena,Cajero,12:50,Fallida,1283281.39,2024,10,6,Q4,Grande,12,False
TRX007026,2024-04-06,CLI3648,Retiro,-1227017.44,Salud,Bogotá,Web,04:19,Exitosa,1227017.44,2024,4,5,Q2,Grande,4,True
TRX003173,2023-12-29,CLI4819,Retiro,-1170196.15,Salario,Bogotá,App Móvil,05:55,Fallida,1170196.15,2023,12,4,Q4,Grande,5,False
TRX005427,2023-01-26,CLI1072,Transferencia,4850067.48,Educación,Barranquilla,App Móvil,10:43,Pendiente,4850067.48,2023,1,3,Q1,Muy Grande,10,True
TRX000555,2024-03-09,CLI4901,Pago De Servicio,-2286122.91,Salario,Barranquilla,App Móvil,15:17,Fallida,2286122.91,2024,3,5,Q1,Muy Grande,15,False
TRX002319,2024-07-19,CLI4294,Pago De Servicio,-553618.53,Servicios,Cali,App Móvil,00:52,Exitosa,553618.53,2024,7,4,Q3,Grande,0,False
TRX005115,2024-07-08,CLI4676,Pago De Servicio,-157435.77,Transporte,Medellín,Cajero,22:24,Exitosa,157435.77,2024,7,0,Q3,Mediano,22,False
TRX006356,2023-01-24,CLI2362,Pago De Servicio,-3529386.53,Alimentacion,Bogotá,Cajero,06:06,Exitosa,3529386.53,2023,1,1,Q1,Muy Grande,6,True
TRX006595,2024-09-23,CLI1985,Deposito,4672981.95,Entretenimiento,Cartagena,App Móvil,08:13,Pendiente,4672981.95,2024,9,0,Q3,Muy Grande,8,True
TRX006633,2023-09-03,CLI3287,Compra,-1127460.35,Entretenimiento,Cartagena,Cajero,19:00,Fallida,1127460.35,2023,9,6,Q3,Grande,19,False
TRX005545,2024-09-25,CLI3722,Transferencia,657634.66,Otros,Barranquilla,Web,05:55,Exitosa,657634.66,2024,9,2,Q3,Grande,5,False
TRX000737,2023-01-14,CLI1870,Pago De Servicio,-941619.28,Otros,Medellín,App Móvil,06:52,Exitosa,941619.28,2023,1,5,Q1,Grande,6,False
TRX007992,2023-12-11,CLI4679,Retiro,-986670.75,Educacion,Cali,Sucursal,21:02,Exitosa,986670.75,2023,12,0,Q4,Grande,21,False
TRX000024,2024-07-12,CLI1610,Depósito,4181245.35,Alimentación,Cartagena,Sucursal,11:57,Exitosa,4181245.35,2024,7,4,Q3,Muy Grande,11,True
TRX005235,2023-04-13,CLI4130,Transferencia,2419910.32,Sin Categoría,Cartagena,Cajero,09:54,Exitosa,2419910.32,2023,4,3,Q2,Muy Grande,9,False
TRX003144,2023-07-29,CLI1376,Deposito,1182017.12,Sin Categoría,Cali,Cajero,03:25,Exitosa,1182017.12,2023,7,5,Q3,Grande,3,True
TRX004853,2023-04-14,CLI4084,Pago De Servicio,-2829308.04,Otros,Medellín,Web,20:53,Exitosa,2829308.04,2023,4,4,Q2,Muy Grande,20,False
TRX004886,2024-03-06,CLI1117,Retiro,-495783.4,Educacion,Cartagena,Web,14:57,Fallida,495783.4,2024,3,2,Q1,Mediano,14,False
TRX000648,2024-05-16,CLI4364,Retiro,-1062630.64,Servicios,Cartagena,App Móvil,19:06,Fallida,1062630.64,2024,5,3,Q2,Grande,19,False
TRX005066,2023-06-04,CLI1220,Transferencia,2823979.95,Salud,Bogotá,Web,06:54,Exitosa,2823979.95,2023,6,6,Q2,Muy Grande,6,False
TRX007448,2023-12-14,CLI2955,Depósito,4109809.31,Servicios,Cali,Cajero,13:36,Exitosa,4109809.31,2023,12,3,Q4,Muy Grande,13,True
TRX004411,2023-12-07,CLI2180,Compra,-700944.62,Transporte,Bogotá,Web,11:15,Exitosa,700944.62,2023,12,3,Q4,Grande,11,False
TRX003341,2023-10-02,CLI1327,Deposito,2828894.48,Salud,Cartagena,App Móvil,01:32,Fallida,2828894.48,2023,10,0,Q4,Muy Grande,1,True
TRX004303,2024-12-23,CLI1390,Compra,-1272230.3,Salario,Barranquilla,Sucursal,1:15,Exitosa,1272230.3,2024,12,0,Q4,Grande,1,True
TRX005041,2024-05-09,CLI3485,Deposito,4792239.4,Educacion,Barranquilla,App Móvil,10:15,Exitosa,4792239.4,2024,5,3,Q2,Muy Grande,10,True
TRX007479,2024-12-05,CLI4798,Transferencia,4731138.36,Salario,Cartagena,Web,00:24,Exitosa,4731138.36,2024,12,3,Q4,Muy Grande,0,True
TRX001143,2023-10-26,CLI1235,Pago De Servicio,-417233.35,Educacion,Cali,Sucursal,16:16,Exitosa,417233.35,2023,10,3,Q4,Mediano,16,False
TRX004873,2023-07-19,CLI2155,Transferencia,570642.97,Transporte,Cali,Cajero,03:03,Exitosa,570642.97,2023,7,2,Q3,Grande,3,False
TRX006884,2024-01-25,CLI3573,Pago De Servicio,-965877.53,Transporte,Barranquilla,Sucursal,00:51,Pendiente,965877.53,2024,1,3,Q1,Grande,0,False
TRX001222,2024-11-12,CLI4591,Compra,-1555531.02,Educacion,Cali,Sucursal,03:05,Fallida,1555531.02,2024,11,1,Q4,Grande,3,True
TRX004705,2024-12-23,CLI4702,Transferencia,4990993.47,Transporte,Barranquilla,Web,18:10,Exitosa,4990993.47,2024,12,0,Q4,Muy Grande,18,True
TRX002868,2024-10-16,CLI4051,Transferencia,2432884.62,Salud,Bogotá,App Móvil,10:44,Pendiente,2432884.62,2024,10,2,Q4,Muy Grande,10,False
TRX006822,2024-07-20,CLI2099,Pago De Servicio,-4428155.79,Entretenimiento,Medellín,Cajero,00:02,Exitosa,4428155.79,2024,7,5,Q3,Muy Grande,0,True
TRX006717,2023-11-24,CLI4219,Pago De Servicio,-1229084.02,Servicios,Medellín,Cajero,12:12,Exitosa,1229084.02,2023,11,4,Q4,Grande,12,False
TRX002150,2023-08-21,CLI3955,Depósito,3449952.62,Otros,Cali,Web,03:47,Pendiente,3449952.62,2023,8,0,Q3,Muy Grande,3,True
TRX000458,2024-03-29,CLI2702,Compra,-335942.78,Educación,Barranquilla,Sucursal,6:19,Pendiente,335942.78,2024,3,4,Q1,Mediano,6,False
TRX005201,2024-11-20,CLI2685,Pago De Servicio,-1008413.6,Alimentacion,Cali,Sucursal,02:09,Exitosa,1008413.6,2024,11,2,Q4,Grande,2,True
TRX004488,2024-02-23,CLI2205,Pago De Servicio,-2518309.49,Transporte,Barranquilla,Cajero,03:31,Exitosa,2518309.49,2024,2,4,Q1,Muy Grande,3,True
TRX001430,2024-01-21,CLI2600,Deposito,3494859.27,Educación,Cartagena,Web,05:39,Exitosa,3494859.27,2024,1,6,Q1,Muy Grande,5,True
TRX001245,2023-03-14,CLI4339,Pago De Servicio,-4643974.92,Servicios,Cali,Sucursal,05:48,Exitosa,4643974.92,2023,3,1,Q1,Muy Grande,5,True
TRX006599,2023-01-03,CLI1042,Retiro,-1857888.97,Salud,Cartagena,Web,20:58,Exitosa,1857888.97,2023,1,1,Q1,Grande,20,False
TRX004375,2023-09-14,CLI2387,Transferencia,4327474.27,Otros,Cali,Sucursal,16:48,Fallida,4327474.27,2023,9,3,Q3,Muy Grande,16,True
TRX006653,2023-04-16,CLI1384,Transferencia,3978461.43,Salario,Bogotá,Web,04:36,Exitosa,3978461.43,2023,4,6,Q2,Muy Grande,4,True
TRX002250,2023-02-01,CLI4757,Pago De Servicio,-1756126.77,Alimentacion,Cartagena,Sucursal,12:47,Exitosa,1756126.77,2023,2,2,Q1,Grande,12,False
TRX000350,2023-08-02,CLI1053,Transferencia,4645598.41,Alimentación,Barranquilla,Cajero,11:35,Exitosa,4645598.41,2023,8,2,Q3,Muy Grande,11,True
TRX003579,2024-07-08,CLI2544,Deposito,183939.55,Transporte,Cartagena,Cajero,16:18,Pendiente,183939.55,2024,7,0,Q3,Mediano,16,False
TRX007427,2023-02-27,CLI1880,Pago De Servicio,-4756213.52,Salud,Cartagena,Sucursal,23:51,Pendiente,4756213.52,2023,2,0,Q1,Muy Grande,23,True
TRX001184,2024-12-12,CLI1146,Transferencia,503745.27,Transporte,Bogotá,Web,14:24,Exitosa,503745.27,2024,12,3,Q4,Grande,14,False
TRX003945,2023-11-12,CLI2687,Pago De Servicio,-2028102.29,Sin Categoría,Medellín,Web,09:16,Exitosa,2028102.29,2023,11,6,Q4,Muy Grande,9,False
TRX006517,2023-06-01,CLI4953,Pago De Servicio,-1644084.01,Salario,Cali,Cajero,15:45,Exitosa,1644084.01,2023,6,3,Q2,Grande,15,False
TRX006376,2024-07-11,CLI2889,Compra,-728716.72,Salud,Cartagena,Web,20:11,Fallida,728716.72,2024,7,3,Q3,Grande,20,False
TRX007287,2024-11-04,CLI1121,Transferencia,4887991.2,Transporte,Barranquilla,Sucursal,21:06,Exitosa,4887991.2,2024,11,0,Q4,Muy Grande,21,True
TRX000133,2024-12-26,CLI3006,Compra,-955036.27,Salud,Medellín,Web,18:19,Exitosa,955036.27,2024,12,3,Q4,Grande,18,False
TRX002630,2024-09-12,CLI1800,Pago De Servicio,-1576257.24,Educación,Cali,App Móvil,08:08,Pendiente,1576257.24,2024,9,3,Q3,Grande,8,False
TRX003935,2024-03-25,CLI3105,Pago De Servicio,-2939749.06,Educacion,Cartagena,Cajero,05:45,Pendiente,2939749.06,2024,3,0,Q1,Muy Grande,5,False
TRX002115,2023-04-24,CLI4261,Depósito,461662.75,Salud,Barranquilla,Cajero,13:04,Pendiente,461662.75,2023,4,0,Q2,Mediano,13,False
TRX005881,2023-05-08,CLI4561,Retiro,-1836589.24,Transporte,Cali,App Móvil,19:45,Exitosa,1836589.24,2023,5,0,Q2,Grande,19,False
TRX002355,2024-09-16,CLI1917,Retiro,-675281.43,Salario,Cali,App Móvil,05:47,Fallida,675281.43,2024,9,0,Q3,Grande,5,False
TRX006193,2023-11-02,CLI1989,Transferencia,1324265.25,Alimentación,Medellín,Sucursal,11:50,Pendiente,1324265.25,2023,11,3,Q4,Grande,11,False
TRX000677,2023-06-30,CLI1757,Pago De Servicio,-1143619.39,Transporte,Cali,Cajero,09:10,Pendiente,1143619.39,2023,6,4,Q2,Grande,9,False
TRX004510,2024-06-05,CLI1402,Transferencia,599269.36,Transporte,Medellín,Sucursal,11:32,Pendiente,599269.36,2024,6,2,Q2,Grande,11,False
TRX001181,2023-05-23,CLI3337,Deposito,2860941.83,Otros,Cartagena,Cajero,17:37,Exitosa,2860941.83,2023,5,1,Q2,Muy Grande,17,False
TRX003002,2023-07-01,CLI1955,Transferencia,4721413.74,Transporte,Barranquilla,Sucursal,14:13,Exitosa,4721413.74,2023,7,5,Q3,Muy Grande,14,True
TRX003858,2024-05-27,CLI3684,Compra,-1608932.98,Educacion,Bogotá,Cajero,23:02,Exitosa,1608932.98,2024,5,0,Q2,Grande,23,False
TRX004166,2024-01-03,CLI1860,Depósito,3979485.76,Transporte,Medellín,App Móvil,21:46,Fallida,3979485.76,2024,1,2,Q1,Muy Grande,21,True
TRX001551,2023-09-30,CLI4647,Transferencia,3409110.91,Servicios,Barranquilla,Cajero,01:27,Fallida,3409110.91,2023,9,5,Q3,Muy Grande,1,True
TRX001278,2024-10-01,CLI2092,Pago De Servicio,-668737.92,Servicios,Medellín,Cajero,22:50,Exitosa,668737.92,2024,10,1,Q4,Grande,22,False
TRX004474,2024-01-25,CLI3717,Compra,-1199091.37,Salario,Barranquilla,Cajero,06:33,Exitosa,1199091.37,2024,1,3,Q1,Grande,6,False
TRX002761,2024-09-22,CLI4902,Depósito,2900821.59,Educación,Barranquilla,Cajero,19:19,Exitosa,2900821.59,2024,9,6,Q3,Muy Grande,19,False
TRX001919,2024-10-22,CLI3500,Retiro,-3351461.94,Alimentacion,Barranquilla,Web,14:37,Fallida,3351461.94,2024,10,1,Q4,Muy Grande,14,True
TRX006875,2024-04-12,CLI1345,Compra,-1924441.03,Otros,Medellín,App Móvil,02:50,Fallida,1924441.03,2024,4,4,Q2,Grande,2,True
TRX007484,2024-10-03,CLI4005,Retiro,-1257063.54,Otros,Bogotá,Cajero,10:21,Exitosa,1257063.54,2024,10,3,Q4,Grande,10,False
TRX007955,2024-10-20,CLI2608,Deposito,814517.2,Entretenimiento,Bogotá,Cajero,03:14,Exitosa,814517.2,2024,10,6,Q4,Grande,3,False
TRX003056,2024-11-09,CLI3093,Deposito,4220371.7,Salud,Bogotá,App Móvil,10:42,Exitosa,4220371.7,2024,11,5,Q4,Muy Grande,10,True
TRX003359,2023-01-08,CLI1596,Transferencia,767906.18,Transporte,Medellín,App Móvil,10:52,Exitosa,767906.18,2023,1,6,Q1,Grande,10,False
TRX007546,2023-03-25,CLI3485,Transferencia,4552185.46,Alimentación,Bogotá,Cajero,5:57,Exitosa,4552185.46,2023,3,5,Q1,Muy Grande,5,True
TRX007612,2024-11-17,CLI4319,Transferencia,2494931.96,Transporte,Bogotá,Cajero,08:17,Exitosa,2494931.96,2024,11,6,Q4,Muy Grande,8,False
TRX002961,2023-07-09,CLI2205,Depósito,4850177.88,Servicios,Medellín,App Móvil,02:57,Exitosa,4850177.88,2023,7,6,Q3,Muy Grande,2,True
TRX001865,2024-03-10,CLI1242,Pago De Servicio,-176834.18,Entretenimiento,Medellín,Sucursal,19:38,Exitosa,176834.18,2024,3,6,Q1,Mediano,19,False
TRX007274,2024-12-30,CLI4247,Retiro,-1308959.72,Educación,Bogotá,Sucursal,20:52,Exitosa,1308959.72,2024,12,0,Q4,Grande,20,False
TRX000038,2024-07-13,CLI4061,Pago De Servicio,-981576.66,Otros,Medellín,Web,10:42,Exitosa,981576.66,2024,7,5,Q3,Grande,10,False
TRX004271,2024-12-06,CLI2023,Retiro,-1574380.62,Transporte,Bogotá,Sucursal,04:15,Exitosa,1574380.62,2024,12,4,Q4,Grande,4,True
TRX005092,2024-12-02,CLI4194,Pago De Servicio,-151938.16,Salud,Bogotá,Sucursal,12:07,Exitosa,151938.16,2024,12,0,Q4,Mediano,12,False
TRX006141,2024-06-06,CLI1290,Pago De Servicio,-382843.33,Servicios,Cartagena,App Móvil,06:06,Pendiente,382843.33,2024,6,3,Q2,Mediano,6,False
TRX002499,2024-07-31,CLI3761,Deposito,1295729.49,Educación,Bogotá,App Móvil,13:57,Exitosa,1295729.49,2024,7,2,Q3,Grande,13,False
TRX003245,2024-11-19,CLI4067,Depósito,647923.4,Transporte,Medellín,Sucursal,12:31,Exitosa,647923.4,2024,11,1,Q4,Grande,12,False
TRX004478,2024-01-01,CLI3023,Transferencia,3117052.2,Alimentación,Barranquilla,App Móvil,12:29,Fallida,3117052.2,2024,1,0,Q1,Muy Grande,12,True
TRX002007,2024-03-15,CLI4896,Pago De Servicio,-1539495.77,Alimentación,Cartagena,App Móvil,15:05,Exitosa,1539495.77,2024,3,4,Q1,Grande,15,False
TRX002352,2024-12-06,CLI1792,Retiro,-1715446.75,Otros,Bogotá,Web,12:29,Fallida,1715446.75,2024,12,4,Q4,Grande,12,False
TRX006751,2024-05-23,CLI1174,Depósito,2063088.11,Salud,Bogotá,App Móvil,18:56,Exitosa,2063088.11,2024,5,3,Q2,Muy Grande,18,False
TRX004971,2024-07-15,CLI2866,Retiro,-351870.8,Alimentación,Cali,Cajero,15:27,Pendiente,351870.8,2024,7,0,Q3,Mediano,15,False
TRX005213,2023-11-27,CLI2978,Retiro,-3611131.38,Educación,Cali,App Móvil,21:56,Pendiente,3611131.38,2023,11,0,Q4,Muy Grande,21,True
TRX000096,2024-10-05,CLI4165,Transferencia,2346567.69,Alimentación,Cartagena,Web,21:59,Pendiente,2346567.69,2024,10,5,Q4,Muy Grande,21,False
